,User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories
579,12031314,0,36,188,88,14,91,40.1,59
580,17321957,0,38,182,81,19,99,40.1,101
581,11728393,0,35,163,66,29,112,40.9,198
582,18875049,0,42,186,83,11,94,40.1,53
583,19896812,0,76,189,91,22,103,40.8,176
584,18146125,0,74,192,92,20,101,40.8,152
585,11673300,0,74,179,90,3,82,38.8,14
586,13122222,0,24,166,63,13,99,39.9,56
587,10769898,0,28,181,81,16,96,40.2,71
588,11267173,0,78,179,84,30,110,40.8,270
589,18725130,0,36,199,98,12,94,40.0,58
590,13460654,0,28,194,91,10,106,40.1,61
591,15056843,0,60,183,85,8,84,39.6,34
592,17759646,0,43,191,91,10,93,39.8,49
593,18498182,0,26,199,99,17,105,39.9,103
594,15438943,0,22,195,91,6,81,39.4,12
595,10145022,0,42,184,86,14,92,39.9,64
596,15217102,0,32,198,100,29,105,40.8,185
597,18734065,0,26,175,74,22,97,40.8,95
598,19941033,0,52,197,100,20,98,40.8,126
599,14747428,0,39,183,83,20,91,40.2,85
600,14971039,0,21,194,88,27,104,40.8,147
601,11973957,0,41,182,83,16,94,40.2,76
602,18881969,0,27,203,109,8,88,39.8,30
603,17921612,0,73,192,92,11,87,40.0,60
604,13979985,0,28,191,93,17,98,40.2,84
605,15630986,0,32,175,73,29,114,41.2,207
606,14693952,0,34,196,98,14,88,40.4,54
607,14193376,0,29,182,84,10,99,39.8,50
608,13725532,0,39,176,76,23,109,40.7,156
609,18537428,0,33,190,93,20,99,40.4,107
610,11090303,0,44,192,101,23,106,40.5,164
611,12503152,0,26,196,101,15,92,40.2,62
612,15183337,0,62,209,110,8,87,39.4,43
613,10601792,0,24,192,86,27,106,40.5,157
614,18750212,0,45,189,89,3,91,38.3,14
615,12626916,0,20,180,79,10,94,39.9,37
616,13421628,0,43,191,97,26,119,40.8,233
617,16014802,0,20,183,83,25,104,41.0,132
618,15868612,0,35,206,109,8,91,39.6,37
619,14034778,0,28,183,88,6,78,39.4,11
620,16829670,0,74,186,93,11,95,39.7,74
621,13775465,0,34,175,71,21,95,40.6,91
622,12113548,0,27,187,89,11,94,40.0,47
623,16535331,0,59,179,85,7,85,39.3,30
624,14028377,0,72,167,68,24,103,41.0,175
625,11772753,0,39,194,95,14,98,40.3,78
626,17066422,0,68,185,85,26,102,40.5,190
627,14682069,0,36,172,70,7,87,39.3,22
628,13783030,0,32,177,83,30,105,41.1,180
629,19363282,0,35,174,75,9,101,39.9,48
630,16991682,0,34,195,95,21,101,40.5,121
631,16971500,0,21,162,67,12,94,40.1,42
632,15439851,0,64,198,103,28,108,40.9,236
633,15922334,0,41,200,98,2,82,38.1,7
634,11569781,0,24,183,83,26,109,40.6,162
635,10877907,0,28,180,78,17,97,40.4,76
636,16581155,0,43,205,103,16,101,40.4,102
637,16247462,0,22,188,93,29,107,40.6,175
638,10381933,0,52,180,77,20,108,40.2,146
639,16171290,0,51,169,69,20,100,40.1,117
640,13987360,0,30,190,94,28,111,41.0,197
641,11800007,0,30,185,88,30,110,40.9,203
642,19359534,0,26,182,82,25,98,40.7,116
643,13395260,0,23,198,96,13,90,40.1,47
644,19986370,0,48,177,81,28,111,40.9,214
645,17360501,0,26,181,81,4,79,39.1,7
646,13761965,0,31,182,86,9,86,39.8,28
647,10244000,0,25,158,58,11,79,39.7,13
648,16578345,0,37,167,73,25,103,40.9,143
649,18708916,0,32,167,66,5,83,39.3,12
650,11877816,0,20,181,78,23,102,40.6,112
651,11743129,0,71,193,97,8,88,39.4,45
652,16843490,0,57,179,87,29,105,41.1,211
653,18557816,0,32,182,87,20,98,40.7,101
654,11658955,0,44,185,82,14,100,40.5,81
655,10414602,0,44,175,80,28,102,40.8,170
656,15919796,0,39,192,91,10,89,40.2,41
657,13019750,0,54,193,95,16,100,40.3,105
658,11362951,0,59,194,98,15,85,40.5,69
659,19238785,0,35,202,105,5,81,39.3,15
660,12393209,0,43,179,84,11,97,39.7,59
661,18678172,0,30,199,99,16,103,40.3,95
662,18548442,0,53,174,82,29,112,40.9,233
663,13843078,0,22,174,71,22,115,41.2,149
664,13808692,0,52,203,107,20,100,40.4,135
665,16540682,0,36,184,86,2,73,37.8,3
666,18905927,0,52,190,94,25,107,41.0,188
667,17553234,0,28,187,85,25,100,40.7,127
668,19999257,0,21,176,75,19,109,40.5,112
669,18695270,0,40,191,88,18,101,40.3,106
670,13945472,0,34,195,93,22,108,40.7,149
671,17166077,0,48,197,107,24,103,40.6,168
672,19540261,0,52,184,85,22,101,40.4,141
673,17993440,0,21,178,77,13,97,40.0,54
674,14325469,0,66,190,94,25,101,40.8,182
675,19738383,0,29,173,79,2,76,38.1,3
676,14194141,0,21,185,84,15,100,40.0,71
677,18516704,0,54,164,73,8,94,39.4,41
678,14435938,0,27,180,80,11,95,40.0,46
679,14647387,0,38,181,81,26,102,41.2,151
680,14468088,0,23,182,86,20,102,40.4,104
681,11400795,0,23,180,74,25,98,40.8,108
682,14466129,0,53,171,81,8,96,39.2,45
683,16769607,0,54,186,89,27,112,40.8,223
684,17045391,0,32,196,95,19,98,40.4,99
685,17714049,0,21,198,101,7,86,39.1,21
686,13538142,0,20,178,76,11,97,39.7,45
687,14909400,0,58,188,88,18,93,40.6,100
688,18270999,0,67,170,79,2,91,38.3,11
689,17290797,0,50,172,83,26,105,40.7,179
690,15115613,0,26,200,104,16,89,40.5,60
691,17755264,0,25,181,80,12,93,39.8,45
692,12135008,0,27,188,81,8,92,39.6,30
693,14330210,0,22,180,79,13,87,40.1,35
694,15242219,0,69,183,85,26,104,40.8,200
695,19649423,0,22,194,95,9,83,39.8,22
696,11886308,0,65,170,75,28,99,40.6,182
697,19894655,0,25,196,97,14,95,39.8,62
698,10655510,0,22,176,73,3,84,39.1,6
699,17870994,0,31,202,102,6,82,39.4,17
700,12642495,0,59,199,96,14,89,40.5,72
701,18357633,0,68,190,89,28,110,40.5,241
702,18746467,0,62,196,93,17,97,40.6,110
703,15284867,0,35,179,77,27,108,40.9,175
704,18720583,0,24,169,73,26,118,40.6,191
705,15269624,0,54,191,88,23,113,40.2,193
706,12860454,0,48,180,84,2,77,38.3,5
707,10877086,0,28,189,89,29,107,40.8,181
708,19488650,0,74,179,84,2,81,38.2,9
709,18307612,0,38,187,93,7,84,39.5,23
710,19990709,0,25,181,82,28,107,40.8,166
711,14185686,0,55,178,76,10,93,39.6,51
712,13033070,0,69,168,72,2,79,38.4,7
713,15538369,0,46,187,89,13,101,40.3,81
714,12283845,0,43,171,76,14,95,40.2,68
715,15585440,0,42,190,95,26,104,41.1,171
716,17795018,0,60,173,73,22,108,40.8,167
717,13777224,0,60,197,109,22,104,40.6,171
718,19841917,0,29,172,76,25,103,40.9,135
719,12416063,0,55,187,88,4,82,39.1,15
720,11263414,0,34,180,83,26,93,40.5,111
721,10906559,0,21,193,92,20,108,40.5,122
722,17148037,0,48,190,99,20,99,40.4,124
723,10252570,0,20,168,68,16,88,40.3,41
724,18472321,0,43,182,90,21,102,40.4,131
725,13438528,0,59,180,81,30,109,40.9,236
726,17350386,0,54,169,78,14,92,40.1,70
727,16312147,0,52,179,79,18,106,40.3,127
728,19566400,0,23,186,85,19,98,40.4,87
729,18713617,0,31,165,69,19,99,40.6,90
730,16435400,0,28,189,94,17,103,40.6,98
731,11739072,0,22,179,81,15,94,40.1,57
732,12738257,0,26,185,82,16,85,40.1,43
733,16571569,0,73,183,85,23,106,40.4,188
734,15135077,0,50,181,83,19,98,40.4,110
735,11424977,0,26,188,86,22,109,40.5,140
736,17588302,0,58,165,66,2,83,38.6,7
737,13070578,0,34,188,93,9,87,39.7,32
738,17799813,0,33,164,68,12,93,39.8,47
739,14121357,0,22,176,71,7,88,39.7,19
740,11640778,0,76,172,74,10,94,40.1,63
741,14252062,0,41,190,88,24,103,40.6,150
742,19577342,0,79,188,91,10,96,39.7,71
743,19031096,0,58,176,76,3,81,38.8,10
744,12097174,0,58,187,87,23,111,40.8,190
745,16138033,0,36,191,89,5,83,39.3,15
746,19642773,0,60,171,79,28,121,41.2,271
747,14075865,0,36,181,85,1,85,37.4,3
748,13586756,0,43,169,73,9,84,39.9,28
749,14860278,0,34,196,101,8,88,39.5,31
750,15092128,0,32,194,100,29,99,41.2,158
751,12866382,0,49,190,96,28,103,40.5,190
752,13197304,0,67,202,103,24,103,40.9,188
753,14248532,0,22,186,87,22,104,40.8,120
754,15732648,0,39,182,79,30,111,41.0,215
755,17751489,0,67,183,91,1,84,37.9,5
756,13844905,0,57,189,91,27,108,40.8,211
757,11577645,0,49,202,104,18,101,40.7,120
758,19766760,0,28,186,91,18,100,40.3,94
759,18787703,0,51,217,118,4,85,39.1,19
760,14935568,0,25,194,99,1,78,37.7,2
761,17575596,0,23,172,68,28,104,41.1,143
762,10206507,0,62,169,68,13,88,40.1,59
763,16644252,0,51,193,100,4,85,38.8,17
764,15367074,0,37,194,94,2,83,38.1,6
765,11014521,0,72,193,93,2,88,38.0,11
766,12658410,0,52,203,100,4,85,38.9,17
767,12882823,0,55,198,104,15,103,40.0,109
768,14269819,0,28,178,82,4,87,38.7,12
769,16684330,0,23,162,65,29,107,40.9,159
770,17609750,0,33,172,70,6,85,39.5,17
771,16543055,0,66,189,92,26,102,40.7,192
772,16508084,0,41,181,81,12,86,40.0,42
773,19396931,0,71,177,83,17,100,40.0,121
774,18867459,0,77,184,90,10,91,39.6,62
775,10324929,0,68,196,105,24,96,40.9,164
776,19047835,0,30,211,105,12,101,40.0,69
777,15700578,0,42,183,83,2,92,38.3,9
778,18436494,0,45,197,96,29,106,40.8,205
779,12564106,0,24,207,104,12,103,40.4,69
780,14811894,0,49,176,73,4,89,38.8,17
781,16568055,0,51,176,78,20,104,40.6,133
782,13025471,0,62,184,82,20,104,40.6,145
783,12525887,0,78,184,92,24,97,40.8,173
784,11447697,0,37,195,93,19,91,40.5,83
785,11247583,0,48,176,77,2,85,38.3,7
786,16341116,0,34,181,79,19,100,40.3,100
787,13560201,0,21,189,83,26,99,40.8,119
788,11462202,0,29,169,68,15,92,40.6,54
789,12951251,0,43,193,98,2,83,38.1,7
790,11481094,0,51,180,87,14,107,40.0,102
791,19371539,0,26,196,95,16,94,40.6,69
792,11327002,0,22,198,95,23,109,40.5,147
793,12180222,0,67,183,89,24,107,40.7,195
794,16117769,0,68,164,69,26,106,40.7,197
795,12663144,0,78,201,112,17,104,40.3,148
796,15653070,0,69,167,71,24,99,40.6,159
797,15053436,0,25,174,71,20,103,40.3,102
798,13325818,0,38,181,82,16,98,40.2,83
799,11848237,0,71,181,87,3,82,38.4,13
800,10083928,0,63,178,76,6,87,39.1,28
801,16073175,0,32,195,102,15,100,40.4,85
802,15388958,0,30,178,86,4,85,38.8,12
803,10478823,0,52,193,99,12,91,39.8,62
804,12879216,0,21,187,88,30,105,41.0,167
805,16590884,0,39,190,90,7,89,39.5,29
806,16743442,0,36,204,106,20,96,40.5,107
807,15589541,0,78,170,78,14,103,40.1,109
808,16608705,0,24,179,76,17,100,40.4,80
809,11171425,0,20,183,80,26,112,40.8,167
810,19102304,0,31,174,77,24,105,40.6,140
811,18969791,0,49,188,88,19,98,40.0,112
812,11800713,0,29,183,87,1,83,37.9,3
813,14044213,0,40,174,79,23,101,40.5,131
814,18647717,0,58,183,92,29,108,40.9,229
815,11448048,0,32,185,84,28,107,40.9,177
816,16079391,0,25,204,98,22,108,40.4,142
817,17455959,0,69,184,83,5,91,39.1,28
818,16096368,0,34,189,80,28,117,41.0,220
819,14880329,0,60,162,72,6,89,39.1,28
820,12013177,0,25,176,83,17,87,40.8,50
821,19431944,0,27,181,83,14,88,40.2,45
822,10633705,0,46,188,91,19,104,40.3,127
823,15149698,0,20,199,98,30,104,41.0,168
824,13882622,0,25,200,103,24,103,40.8,139
825,12804422,0,43,169,73,21,104,40.6,129
826,10654757,0,75,190,98,26,103,40.9,210
827,12788936,0,43,183,83,25,99,41.1,141
828,15431625,0,79,184,87,5,87,39.1,28
829,14395577,0,20,169,75,5,87,38.6,13
830,16026910,0,29,169,74,26,105,40.7,147
831,10327320,0,61,194,92,24,99,40.5,160
832,12151296,0,37,168,68,25,97,41.1,118
833,10493663,0,57,176,76,23,101,40.9,148
834,18273470,0,73,204,103,17,101,39.9,133
835,11448670,0,54,179,75,30,108,40.7,220
836,18011705,0,46,184,85,16,96,40.5,86
837,11050843,0,69,198,101,23,109,40.6,202
838,12770387,0,37,206,111,20,98,40.3,116
839,14222177,0,26,199,104,24,98,40.8,123
840,14534591,0,64,185,92,9,82,39.6,38
841,12132331,0,43,211,113,7,81,39.4,25
842,10757752,0,21,187,88,12,97,39.9,52
843,11587016,0,26,189,91,6,87,39.0,19
844,11039991,0,31,201,97,19,101,40.4,107
845,16208802,0,64,188,84,20,102,40.4,142
846,13771544,0,34,183,81,5,77,39.4,9
847,16741713,0,32,187,87,2,83,38.2,6
848,16652577,0,29,175,76,22,109,40.4,139
849,12121222,0,24,179,83,22,105,40.4,124
850,13368690,0,22,180,77,6,81,39.3,11
851,18153224,0,48,184,82,15,96,40.2,81
852,16174483,0,74,185,93,9,89,39.7,52
853,19614585,0,40,176,78,19,103,40.4,114
854,12163871,0,48,187,87,1,70,37.7,2
855,19535672,0,55,190,93,14,97,40.2,86
856,14057358,0,69,203,107,24,111,41.3,221
857,13117579,0,30,165,69,13,92,39.9,47
858,12958377,0,57,208,113,29,116,41.0,276
859,14056325,0,78,174,77,28,105,40.8,226
860,16886392,0,72,194,98,29,111,40.8,266
861,15568308,0,51,202,105,7,86,39.6,32
862,18663752,0,50,195,94,29,104,40.9,202
863,11368510,0,35,197,100,16,106,40.3,107
864,12424830,0,52,167,74,11,98,39.7,63
865,19049706,0,29,190,93,13,90,39.8,50
866,12675600,0,24,205,110,5,78,39.0,11
867,15737831,0,30,184,86,29,107,40.8,182
868,16788844,0,44,177,77,16,91,40.5,69
869,15635372,0,71,193,98,24,99,40.9,175
870,17008515,0,33,180,82,3,83,39.0,8
871,16408479,0,61,185,85,2,73,38.2,5
872,13130803,0,26,197,101,3,86,38.5,10
873,18089110,0,48,199,103,15,96,40.3,88
874,10155559,0,20,176,80,18,101,40.4,86
875,10846576,0,27,158,65,9,87,39.4,24
876,16716471,0,38,181,82,24,101,40.9,136
877,18970960,0,36,195,100,4,77,39.0,9
878,10224390,0,69,177,76,15,102,40.3,108
879,15934903,0,21,197,89,9,83,39.8,21
880,16044841,0,26,187,84,17,104,40.3,95
881,14533728,0,50,193,99,3,81,38.3,11
882,12736185,0,60,192,98,10,91,39.8,56
883,14022979,0,75,188,96,21,103,40.4,169
884,12792706,0,47,187,95,12,90,40.4,57
885,14312118,0,30,194,91,26,112,40.7,185
886,12764118,0,40,172,69,16,102,40.3,90
887,17554153,0,41,200,103,18,103,40.5,118
888,11492514,0,49,171,71,27,107,40.8,185
889,17850748,0,53,179,78,20,93,40.8,102
890,17227640,0,43,193,92,13,104,40.0,85
891,14376196,0,32,186,86,3,80,38.5,7
892,17974635,0,53,179,79,9,86,39.7,37
893,16333560,0,20,189,92,28,108,40.9,170
894,18752018,0,47,167,74,18,103,40.0,112
895,17124674,0,20,190,86,22,103,40.7,114
896,19318419,0,57,192,97,17,96,40.4,105
897,16901819,0,37,185,85,10,90,39.6,40
898,19713379,0,31,183,81,8,78,39.7,15
899,14500931,0,30,197,95,12,91,40.2,49
900,15467028,0,61,169,75,24,106,41.1,177
901,18097581,0,72,187,83,24,105,40.8,190
902,18690190,0,23,186,93,19,108,40.2,118
903,18094630,0,38,171,76,25,101,40.9,138
904,15863427,0,24,187,85,9,75,39.9,10
905,12161877,0,56,182,86,20,105,40.7,144
906,13327512,0,36,196,103,10,99,39.7,57
907,11611546,0,20,200,94,25,103,40.7,134
908,18923889,0,28,180,81,28,108,41.2,174
909,11280125,0,57,197,93,2,82,38.4,8
910,10170142,0,55,182,87,12,95,39.8,68
911,19810935,0,40,186,92,23,105,40.8,151
912,15996193,0,49,187,86,11,90,39.8,51
913,16196279,0,56,190,95,5,82,39.0,20
914,14478823,0,32,151,58,19,99,40.6,87
915,13074169,0,33,189,88,10,90,39.7,39
916,18327253,0,24,190,92,13,91,40.0,48
917,18411334,0,26,197,99,30,118,41.1,240
918,15883945,0,24,173,70,1,79,37.7,1
919,16359045,0,34,170,68,23,103,40.5,126
920,19090637,0,44,186,86,13,101,40.0,79
921,13725013,0,28,186,78,19,91,40.2,68
922,19855548,0,21,189,90,23,103,40.9,122
923,13566344,0,55,195,100,21,100,40.9,141
924,13912212,0,31,193,97,9,94,39.7,41
925,17984882,0,22,188,85,3,87,38.2,9
926,12370784,0,36,171,75,13,90,40.3,49
927,12627486,0,23,190,95,27,104,40.5,153
928,17091336,0,21,175,71,3,88,38.7,8
929,16028391,0,25,176,75,21,102,40.4,106
930,13568528,0,67,177,77,3,77,38.3,10
931,19021959,0,64,184,87,12,89,40.0,63
932,15760196,0,39,203,103,2,74,38.2,4
933,10684961,0,26,184,86,8,96,39.4,35
934,19926530,0,20,183,87,25,106,40.1,141
935,13774084,0,77,170,74,24,107,40.8,199
936,15484767,0,42,180,83,28,114,40.8,219
937,10027237,0,30,181,79,10,95,40.1,43
938,17216441,0,30,185,87,10,87,39.7,33
939,15711049,0,28,168,75,25,101,40.9,126
940,12405045,0,46,174,80,2,89,38.1,8
941,19188007,0,42,179,80,8,93,39.4,37
942,18667371,0,59,187,93,6,85,39.3,27
943,17030954,0,44,184,89,14,96,40.2,75
944,14448911,0,28,181,82,3,83,38.6,7
945,19653174,0,60,194,101,13,92,39.7,75
946,18276352,0,21,184,87,10,96,39.9,42
947,17026726,0,75,188,98,7,95,39.2,48
948,19111574,0,49,181,84,28,104,40.8,187
949,11710211,0,44,175,79,19,95,40.7,95
950,16960633,0,23,175,75,15,97,40.3,63
951,17185493,0,29,180,82,19,103,40.5,105
952,10553432,0,54,190,94,8,86,39.8,35
953,12682880,0,66,189,88,8,85,39.8,38
954,11085102,0,34,191,96,15,101,40.3,87
955,18247922,0,55,195,102,8,85,39.5,36
956,18150920,0,23,179,80,29,101,41.0,142
957,10129534,0,23,177,85,22,113,40.7,150
958,10171710,0,45,187,91,25,109,41.0,185
959,19323323,0,24,174,80,12,99,40.1,56
960,19558872,0,28,169,75,15,100,40.6,73
961,15594857,0,41,178,84,1,79,37.7,3
962,10216276,0,57,180,87,19,90,40.2,96
963,17026665,0,27,178,81,11,96,40.0,48
964,18442309,0,26,169,73,10,85,39.8,25
965,18263717,0,25,181,84,19,102,40.6,99
966,11409364,0,73,179,87,10,91,39.6,60
967,18359199,0,71,186,82,19,100,40.2,135
968,10561782,0,57,175,82,22,112,40.2,181
969,11980382,0,43,175,79,5,83,39.4,16
970,15952846,0,73,188,95,21,103,40.4,167
971,11237152,0,42,182,87,21,107,40.1,144
972,19113921,0,52,201,105,23,104,40.7,168
973,18468299,0,73,184,82,27,104,40.7,211
974,15225091,0,22,181,78,15,87,40.3,40
975,10210809,0,39,174,76,17,83,40.5,49
976,14839747,0,67,212,124,16,87,40.1,94
977,10134201,0,48,186,85,17,88,40.6,72
978,15146091,0,34,184,84,30,103,40.7,174
979,16546834,0,20,192,91,12,97,40.1,53
980,16092509,0,36,185,79,6,89,39.1,22
981,12826306,0,22,189,93,3,76,38.4,4
982,11586141,0,31,191,94,19,98,40.3,98
983,19852884,0,21,179,74,3,81,38.6,5
984,19184527,0,31,192,96,12,95,40.4,57
985,12571478,0,45,190,87,14,98,40.0,79
986,12628830,0,74,200,109,17,99,40.1,131
987,13289694,0,57,182,84,28,108,40.9,215
988,11618424,0,72,195,99,15,99,40.4,111
989,14909143,0,67,186,89,29,110,41.1,249
990,18430323,0,47,182,89,30,113,41.1,242
991,12631109,0,77,203,102,15,94,40.1,104
992,18680726,0,58,172,77,6,80,39.3,20
993,19292897,0,68,183,90,24,104,40.8,186
994,18415120,0,37,182,82,11,89,39.8,42
995,16268386,0,31,193,98,2,87,38.5,7
996,19140214,0,31,179,82,6,87,39.1,19
997,12834296,0,33,186,83,24,116,40.3,185
998,18198579,0,67,181,84,9,93,39.9,53
999,16403093,0,46,171,73,26,101,40.7,152
1000,17786931,0,54,186,90,7,84,39.4,28
1001,12015336,0,25,193,86,23,101,40.5,118
1002,19981365,0,74,189,87,9,93,39.8,57
1003,18544417,0,43,184,88,4,89,39.2,17
1004,15006801,0,54,180,79,19,105,40.3,132
1005,15099951,0,22,194,93,8,90,39.6,28
1006,18256224,0,22,163,62,4,86,38.3,9
1007,18072181,0,22,186,81,21,101,40.3,102
1008,12305352,0,39,165,69,30,108,41.0,195
1009,18246392,0,68,190,99,19,98,40.4,133
1010,14710699,0,37,172,77,22,105,40.5,134
1011,13315933,0,44,192,94,28,109,41.1,208
1012,18417736,0,36,197,96,23,97,40.4,121
1013,19757705,0,44,173,69,27,107,40.9,178
1014,14087143,0,22,200,104,17,92,40.3,68
1015,15351170,0,20,193,98,22,100,40.7,110
1016,15377942,0,65,204,112,25,106,40.9,209
1017,17894176,0,21,173,71,28,111,40.9,171
1018,18059938,0,51,187,91,24,98,40.9,145
1019,15659810,0,27,180,83,13,93,40.2,51
1020,11480876,0,58,199,102,15,91,40.4,83
1021,18040047,0,49,177,78,23,106,40.9,158
1022,11787901,0,42,179,81,16,87,40.3,60
1023,14350302,0,45,183,85,17,100,40.2,101
1024,17211607,0,36,184,93,11,93,39.8,51
1025,13009293,0,59,169,76,8,78,39.4,25
1026,17272346,0,36,183,88,6,88,38.8,22
1027,15335118,0,38,190,94,28,118,40.7,238
1028,17673217,0,22,207,110,1,81,37.8,2
1029,11472319,0,71,187,92,27,109,40.4,234
1030,16098146,0,55,194,100,11,92,39.4,61
1031,19805700,0,40,190,90,4,86,39.1,15
1032,15549903,0,55,180,86,26,104,40.3,183
1033,13585639,0,36,200,100,7,85,39.5,25
1034,12561687,0,46,180,78,25,99,40.7,142
1035,13227061,0,55,194,102,10,88,40.0,50
1036,11919872,0,29,177,81,1,78,37.7,2
1037,19729140,0,75,196,99,29,99,41.0,218
1038,18181413,0,34,178,80,21,106,40.4,130
1039,15801734,0,33,188,83,17,93,40.5,72
1040,12734542,0,34,179,73,5,85,39.2,14
1041,16256626,0,23,191,96,7,89,39.0,24
1042,10440656,0,58,212,111,20,95,40.3,127
1043,11185966,0,60,173,79,26,98,40.7,161
1044,11890833,0,43,205,113,28,119,41.0,260
1045,19846403,0,62,185,86,3,90,38.5,16
1046,12119217,0,52,175,82,9,91,39.6,43
1047,15282370,0,20,173,71,13,99,40.1,55
1048,17017380,0,24,163,66,19,118,40.5,137
1049,11230987,0,30,203,99,3,87,38.5,11
1050,16118167,0,21,180,76,1,74,37.6,1
1051,15792811,0,33,193,91,13,89,40.3,50
1052,10235459,0,22,183,84,1,76,37.8,1
1053,15277345,0,24,190,95,13,93,40.2,53
1054,13479357,0,68,178,77,8,89,39.8,42
1055,17305942,0,78,195,97,25,103,40.5,205
1056,18694120,0,67,189,94,23,100,40.8,165
1057,18993256,0,73,185,88,10,92,39.7,61
1058,11131422,0,37,186,88,15,102,39.9,88
1059,13798386,0,48,192,88,24,107,40.8,172
1060,18128694,0,65,201,104,7,78,39.6,28
1061,12210089,0,30,178,76,8,81,39.9,17
1062,16474431,0,23,186,86,24,97,41.0,106
1063,10753178,0,29,181,78,6,91,39.3,22
1064,17561848,0,38,172,70,24,102,40.6,133
1065,15571517,0,52,187,95,10,89,39.8,48
1066,15082672,0,73,175,79,6,86,39.4,30
1067,16279613,0,33,177,80,25,102,40.5,138
1068,15330433,0,66,187,93,9,85,40.1,44
1069,11955747,0,25,174,76,5,88,39.4,15
1070,14448257,0,35,173,70,27,102,40.8,146
1071,13283070,0,22,191,85,27,96,40.9,113
1072,12897725,0,31,213,108,29,111,41.1,214
1073,17117173,0,37,170,69,5,91,39.1,19
1074,10334813,0,41,176,70,17,100,40.5,92
1075,11325216,0,77,206,106,10,95,40.0,72
1076,11028513,0,25,182,85,25,101,40.9,128
1077,12589803,0,21,193,86,12,102,40.4,61
1078,12132251,0,37,189,97,11,88,39.7,44
1079,12256111,0,26,171,77,28,105,40.7,156
1080,17645999,0,21,178,78,20,99,40.5,89
1081,17285731,0,45,179,82,26,107,40.6,180
1082,13145104,0,66,178,85,26,112,40.7,227
1083,11725155,0,66,189,91,5,81,39.1,21
1084,18834955,0,30,182,81,28,113,40.7,198
1085,12969510,0,26,180,76,11,90,40.1,36
1086,15582159,0,57,193,100,13,84,40.1,57
1087,15343257,0,28,177,78,22,110,40.8,142
1088,12620966,0,32,177,76,21,98,40.6,101
1089,12540483,0,25,179,76,30,105,40.8,165
1090,15393805,0,43,189,87,22,106,40.5,149
1091,16209649,0,36,186,89,22,103,40.9,132
1092,18472777,0,55,184,88,1,78,37.8,3
1093,14786034,0,49,178,81,21,97,40.8,117
1094,11155609,0,25,194,93,2,69,37.9,1
1095,19881435,0,24,175,70,8,90,39.3,25
1096,10749016,0,21,177,77,24,104,40.6,125
1097,19710013,0,47,210,110,12,88,40.1,57
1098,11016038,0,37,173,80,9,97,39.3,45
1099,17512709,0,35,156,57,10,88,39.5,30
1100,16676487,0,45,182,84,28,113,41.0,220
1101,18531491,0,31,183,87,25,104,40.4,147
1102,12052192,0,69,190,93,24,105,40.5,192
1103,10153634,0,43,176,79,26,115,41.2,207
1104,18027339,0,66,185,85,26,103,41.2,192
1105,13226568,0,21,200,94,6,81,39.2,13
